id,slug,title,youtube_url,youtube_video_id,youtube_status,product,difficulty,short_description,duration_seconds,published_at,playlist,source_notes,enrichment_status
cat-146,altium-designers-editing-in-the-properties-panel,Altium Designers' Editing in the Properties Panel,https://www.youtube.com/watch?v=_LINs1Ulhxg,_LINs1Ulhxg,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Altium Designers' Editing in the Properties Panel,0,,,Source: MD channel Altium search dump via parse_report; list#146; batch 101–150; channel=Educational Engineering Team,url_recovered
cat-147,setting-nodes-with-altium,Setting Nodes with Altium,https://www.youtube.com/watch?v=bUerZwJnh_E,bUerZwJnh_E,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Setting Nodes with Altium,0,,,Source: MD channel Altium search dump via parse_report; list#147; batch 101–150; channel=Educational Engineering Team,url_recovered
cat-148,setting-the-origin-and-the-grid-altium-designer,Setting the origin and the grid-Altium Designer,https://www.youtube.com/watch?v=uKkJXgQ0vUE,uKkJXgQ0vUE,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Setting the origin and the grid-Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#148; batch 101–150; channel=Educational Engineering Team,url_recovered
cat-149,editing-the-board-shape-part-ii-altium-designer,Editing the board shape part II- Altium Designer,https://www.youtube.com/watch?v=qF3ZGI8JshA,qF3ZGI8JshA,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Editing the board shape part II- Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#149; batch 101–150; channel=Educational Engineering Team,url_recovered
cat-150,turning-past-projects-into-a-living-training-ground-with-altium-develop,Turning Past Projects into a Living Training Ground with Altium Develop,https://www.youtube.com/watch?v=YlZOezmm6bc,YlZOezmm6bc,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Turning Past Projects into a Living Training Ground with Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#150; batch 101–150; channel=Educational Engineering Team,url_recovered
cat-151,creating-a-material-bill-of-materials-in-altium,Creating a material bill of materials in Altium,https://www.youtube.com/watch?v=qOWkKIHchXY,qOWkKIHchXY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Creating a material bill of materials in Altium,0,,,Source: MD channel Altium search dump via parse_report; list#151; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-152,adding-components-libraries-altium-designer,Adding Components Libraries Altium Designer,https://www.youtube.com/watch?v=j23z2n0-Jk0,j23z2n0-Jk0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Adding Components Libraries Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#152; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-153,configuring-altium-s-default-settings,Configuring Altium's Default Settings,https://www.youtube.com/watch?v=U8Tkc2D-NCw,U8Tkc2D-NCw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Configuring Altium's Default Settings,0,,,Source: MD channel Altium search dump via parse_report; list#153; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-154,ina168-current-sensor-module-using-altium,INA168 Current Sensor Module using Altium,https://www.youtube.com/watch?v=txYEkSh0FZY,txYEkSh0FZY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: INA168 Current Sensor Module using Altium,0,,,Source: MD channel Altium search dump via parse_report; list#154; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-155,header-pins-for-nano-board-altium-designer,Header Pins for Nano Board Altium Designer,https://www.youtube.com/watch?v=i--oDOJ3tYM,i--oDOJ3tYM,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Header Pins for Nano Board Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#155; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-156,xy-joystick-control-in-altium-designer,XY Joystick Control in Altium Designer,https://www.youtube.com/watch?v=6Bh_Kw7laMI,6Bh_Kw7laMI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: XY Joystick Control in Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#156; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-157,compliance-sustainability-threads-in-altium-develop,Compliance & Sustainability Threads in Altium Develop,https://www.youtube.com/watch?v=n3b2QEzwst8,n3b2QEzwst8,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Compliance & Sustainability Threads in Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#157; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-158,stop-guessing-use-threading-to-control-your-design-workflow-altium-develop,Stop Guessing: Use Threading to Control Your Design Workflow - Altium Develop,https://www.youtube.com/watch?v=pCQqi-JrX1s,pCQqi-JrX1s,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Stop Guessing: Use Threading to Control Your Design Workflow - Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#158; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-159,07-faster-post-silicon-fixes-with-altium-develop,07 Faster Post Silicon Fixes with Altium Develop,https://www.youtube.com/watch?v=nhCmPxAgXnU,nhCmPxAgXnU,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 07 Faster Post Silicon Fixes with Altium Develop,0,,Numbered tutorial (part 07),Source: MD channel Altium search dump via parse_report; list#159; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-160,viewing-the-design-in-a-web-browser-altium-designer,Viewing the design in a web browser-Altium Designer,https://www.youtube.com/watch?v=dhZoV691VEw,dhZoV691VEw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Viewing the design in a web browser-Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#160; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-161,02-how-to-create-a-team-workspace-in-altium-develop,02 How to Create a Team Workspace in Altium Develop,https://www.youtube.com/watch?v=t-8nE3k7xSs,t-8nE3k7xSs,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 02 How to Create a Team Workspace in Altium Develop,0,,Altium Develop how-to (part 02),Source: MD channel Altium search dump via parse_report; list#161; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-162,07-tracking-progress-and-using-history-in-altium-develop,07 | Tracking Progress and Using History in Altium Develop,https://www.youtube.com/watch?v=3jkBNnnJoNc,3jkBNnnJoNc,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 07 | Tracking Progress and Using History in Altium Develop,0,,Altium Develop series (episode 07),Source: MD channel Altium search dump via parse_report; list#162; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-163,04-arduino-uno-parts-management-in-altium-develop-explained,04 Arduino UNO Parts Management in Altium Develop Explained,https://www.youtube.com/watch?v=pQs1aXdbJpQ,pQs1aXdbJpQ,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 04 Arduino UNO Parts Management in Altium Develop Explained,0,,Numbered tutorial (part 04),Source: MD channel Altium search dump via parse_report; list#163; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-164,joystick-controller-for-servo-using-altium-designer,Joystick Controller for Servo using Altium Designer,https://www.youtube.com/watch?v=y4rB76JGW6c,y4rB76JGW6c,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Joystick Controller for Servo using Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#164; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-165,08-building-strong-partner-ecosystems-using-altium-develop,08 Building Strong Partner Ecosystems Using Altium Develop,https://www.youtube.com/watch?v=I1zJ7-96C1Q,I1zJ7-96C1Q,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 08 Building Strong Partner Ecosystems Using Altium Develop,0,,Numbered tutorial (part 08),Source: MD channel Altium search dump via parse_report; list#165; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-166,audio-amplifier-circuit-using-ic-lm386-using-altium-designer,Audio amplifier circuit using IC LM386 using Altium Designer,https://www.youtube.com/watch?v=vjmWAXl5rBo,vjmWAXl5rBo,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Audio amplifier circuit using IC LM386 using Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#166; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-167,why-multidisciplinary-teams-need-altium-develop,Why Multidisciplinary Teams Need Altium Develop,https://www.youtube.com/watch?v=COUmuOEVSXg,COUmuOEVSXg,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Why Multidisciplinary Teams Need Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#167; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-168,best-practices-for-managing-hardware-team-productivity-altium-develop,Best Practices for Managing Hardware Team Productivity - Altium Develop,https://www.youtube.com/watch?v=65iSOk6u8Oo,65iSOk6u8Oo,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Best Practices for Managing Hardware Team Productivity - Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#168; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-169,how-to-document-engineering-guidelines-in-altium-develop,How to Document Engineering Guidelines in Altium Develop,https://www.youtube.com/watch?v=3iFDgmiZ-qE,3iFDgmiZ-qE,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: How to Document Engineering Guidelines in Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#169; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-170,arduino-uno-r4-pcb-layout-step-by-step-in-altium-designer-2,Arduino UNO R4 PCB Layout Step-by-Step in Altium Designer,https://www.youtube.com/watch?v=Si2nl-dXsKw,Si2nl-dXsKw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Arduino UNO R4 PCB Layout Step-by-Step in Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#170; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-171,project-setup-in-altium-develop,Project setup in Altium Develop,https://www.youtube.com/watch?v=y5xCtsT5he4,y5xCtsT5he4,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Project setup in Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#171; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-172,06-importing-schematic-designs-into-the-pcb-layout-workspace,06| Importing Schematic Designs into the PCB Layout Workspace,https://www.youtube.com/watch?v=WM0GPuI4FPI,WM0GPuI4FPI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 06| Importing Schematic Designs into the PCB Layout Workspace,0,,Altium Develop series (episode 06),Source: MD channel Altium search dump via parse_report; list#172; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-173,cupboard-lighting-circuit-using-transistor,Cupboard Lighting Circuit using Transistor,https://www.youtube.com/watch?v=pwLIlhC2xXM,pwLIlhC2xXM,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Cupboard Lighting Circuit using Transistor,0,,,Source: MD channel Altium search dump via parse_report; list#173; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-174,setting-up-a-project-with-altium,Setting Up a Project with Altium,https://www.youtube.com/watch?v=axZYkg72aYw,axZYkg72aYw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Setting Up a Project with Altium,0,,,Source: MD channel Altium search dump via parse_report; list#174; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-175,03-pcb-project-setup-for-team-collaboration,03| PCB Project Setup for Team Collaboration,https://www.youtube.com/watch?v=zFOiYNcBVEY,zFOiYNcBVEY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 03| PCB Project Setup for Team Collaboration,0,,Altium Develop series (episode 03),Source: MD channel Altium search dump via parse_report; list#175; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-176,tracking-design-progress-in-altium-develop,Tracking Design Progress in Altium Develop,https://www.youtube.com/watch?v=nfPooIm7l64,nfPooIm7l64,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Tracking Design Progress in Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#176; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-177,02-connected-pcb-design-stack-setup-and-review-workflow,02| Connected PCB Design Stack Setup and Review Workflow,https://www.youtube.com/watch?v=d16MHZHkwsw,d16MHZHkwsw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 02| Connected PCB Design Stack Setup and Review Workflow,0,,Altium Develop series (episode 02),Source: MD channel Altium search dump via parse_report; list#177; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-178,lm2576-buck-converter,LM2576 Buck Converter,https://www.youtube.com/watch?v=dg_2NrqUJBg,dg_2NrqUJBg,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: LM2576 Buck Converter,0,,,Source: MD channel Altium search dump via parse_report; list#178; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-179,01-altium-develop-platform-tour-for-engineers,01 Altium Develop Platform Tour for Engineers,https://www.youtube.com/watch?v=fRp3HBx_Dms,fRp3HBx_Dms,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 01 Altium Develop Platform Tour for Engineers,0,,Numbered tutorial (part 01),Source: MD channel Altium search dump via parse_report; list#179; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-180,inviting-unlimited-external-stakeholders-safely-altium-develop,Inviting Unlimited External Stakeholders Safely - Altium Develop,https://www.youtube.com/watch?v=BO50EfxPMMc,BO50EfxPMMc,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Inviting Unlimited External Stakeholders Safely - Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#180; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-181,hardware-version-control-in-altium-develop,Hardware Version Control in Altium Develop,https://www.youtube.com/watch?v=YM8uoe5nTDM,YM8uoe5nTDM,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Hardware Version Control in Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#181; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-182,06-running-sprint-week-in-altium-develop,06 Running Sprint Week in Altium Develop,https://www.youtube.com/watch?v=O5Pe1WgZFVc,O5Pe1WgZFVc,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 06 Running Sprint Week in Altium Develop,0,,Numbered tutorial (part 06),Source: MD channel Altium search dump via parse_report; list#182; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-183,05-how-altium-develop-enables-engineering-verification,05 How Altium Develop enables Engineering Verification,https://www.youtube.com/watch?v=zJj8fUTas_E,zJj8fUTas_E,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 05 How Altium Develop enables Engineering Verification,0,,Altium Develop how-to (part 05),Source: MD channel Altium search dump via parse_report; list#183; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-184,01-altium-develop-for-system-level-architects,01 Altium Develop for system level architects,https://www.youtube.com/watch?v=J3G-LU9X9EA,J3G-LU9X9EA,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 01 Altium Develop for system level architects,0,,Numbered tutorial (part 01),Source: MD channel Altium search dump via parse_report; list#184; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-185,04-managing-schematic-components-in-a-connected-pcb-workflow,04| Managing Schematic Components in a Connected PCB Workflow,https://www.youtube.com/watch?v=fdl7XDzjDxQ,fdl7XDzjDxQ,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 04| Managing Schematic Components in a Connected PCB Workflow,0,,Altium Develop series (episode 04),Source: MD channel Altium search dump via parse_report; list#185; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-186,02-linking-customer-feedback-to-altium-develop,02 Linking customer feedback to Altium Develop,https://www.youtube.com/watch?v=BB0Qf0LCWh4,BB0Qf0LCWh4,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 02 Linking customer feedback to Altium Develop,0,,Numbered tutorial (part 02),Source: MD channel Altium search dump via parse_report; list#186; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-187,from-jira-ticket-to-released-pcb-in-altium-develop,From Jira Ticket to Released PCB in Altium Develop,https://www.youtube.com/watch?v=CGnKWzMxyvg,CGnKWzMxyvg,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: From Jira Ticket to Released PCB in Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#187; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-188,05-how-to-review-schematics-effectively-in-altium-develop,05 How to Review Schematics Effectively in Altium Develop,https://www.youtube.com/watch?v=QlxX9bAEsjo,QlxX9bAEsjo,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 05 How to Review Schematics Effectively in Altium Develop,0,,Altium Develop how-to (part 05),Source: MD channel Altium search dump via parse_report; list#188; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-189,understanding-the-error-condition-altium-designer,Understanding the error condition-Altium Designer,https://www.youtube.com/watch?v=31awO7MD7zE,31awO7MD7zE,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Understanding the error condition-Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#189; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-190,from-requirement-to-test-point-in-altium-develop,From Requirement to Test Point in Altium Develop,https://www.youtube.com/watch?v=-9-n8f1kxX8,-9-n8f1kxX8,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: From Requirement to Test Point in Altium Develop,0,,,Source: MD channel Altium search dump via parse_report; list#190; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-191,arduino-uno-r4-component-placement-step-by-step-in-altium-designer,Arduino UNO R4 Component Placement Step by Step in Altium Designer,https://www.youtube.com/watch?v=GCLJ2ytmK4k,GCLJ2ytmK4k,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Arduino UNO R4 Component Placement Step by Step in Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#191; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-192,altium-vs-eagle-for-pbc-layout,Altium vs Eagle for PBC layout,https://www.youtube.com/watch?v=LzS0fxrEQHQ,LzS0fxrEQHQ,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Altium vs Eagle for PBC layout,0,,,Source: MD channel Altium search dump via parse_report; list#192; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-193,altium-sets-up-the-comparator-for-you,Altium Sets Up the Comparator for You,https://www.youtube.com/watch?v=yhhe5yaR2B8,yhhe5yaR2B8,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Altium Sets Up the Comparator for You,0,,,Source: MD channel Altium search dump via parse_report; list#193; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-194,design-nfc-reader-using-altium-designer,Design NFC reader using Altium Designer,https://www.youtube.com/watch?v=fB0MfAb660A,fB0MfAb660A,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Design NFC reader using Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#194; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-195,altium-is-here-to-shape-up-your-pcb-design,Altium is here to shape-up your PCB design,https://www.youtube.com/watch?v=JsjuTVz5Y-A,JsjuTVz5Y-A,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Altium is here to shape-up your PCB design,0,,,Source: MD channel Altium search dump via parse_report; list#195; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-196,7-altium-annotation-tools-assign-designators-correctly-every-time,7 Altium Annotation Tools: Assign Designators Correctly Every Time,https://www.youtube.com/watch?v=L80LQsII6F0,L80LQsII6F0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 7 Altium Annotation Tools: Assign Designators Correctly Every Time,0,,,Source: MD channel Altium search dump via parse_report; list#196; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-197,how-to-transfer-a-design-from-altium,How to Transfer a Design from Altium,https://www.youtube.com/watch?v=mHiYSDWaxfY,mHiYSDWaxfY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to Transfer a Design from Altium,0,,,Source: MD channel Altium search dump via parse_report; list#197; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-198,component-positioning-and-placement-options-altium-designer,Component positioning and placement options-Altium Designer,https://www.youtube.com/watch?v=szeqxPCN2Ek,szeqxPCN2Ek,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Component positioning and placement options-Altium Designer,0,,,Source: MD channel Altium search dump via parse_report; list#198; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-199,connecting-ecad-mcad-and-manufacturing-the-future-of-unified-design-altium-devel,"Connecting ECAD, MCAD and Manufacturing — The Future of Unified Design Altium Develop",https://www.youtube.com/watch?v=YlYz2IbLMX4,YlYz2IbLMX4,id_present,Altium Develop,Intermediate,"Educational Engineering Team tutorial: Connecting ECAD, MCAD and Manufacturing — The Future of Unified Design Altium Develop",0,,,Source: MD channel Altium search dump via parse_report; list#199; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-200,get-ready-to-rock-out-it-s-time-to-route,Get Ready To Rock Out! It's Time To Route!,https://www.youtube.com/watch?v=qMvdCfnjMpE,qMvdCfnjMpE,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Get Ready To Rock Out! It's Time To Route!,0,,,Source: MD channel Altium search dump via parse_report; list#200; batch 151–200; channel=Educational Engineering Team,url_recovered
cat-201,existing-design-rule-violations,Existing design rule violations,https://www.youtube.com/watch?v=oTzJ96a1s30,oTzJ96a1s30,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Existing design rule violations,0,,,"Source: MD channel Altium search dump via parse_report; list#201; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-202,03-capturing-arduino-uno-schematics-in-altium-develop,03 Capturing Arduino UNO Schematics in Altium Develop,https://www.youtube.com/watch?v=oDkou7M0k3I,oDkou7M0k3I,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 03 Capturing Arduino UNO Schematics in Altium Develop,0,,Numbered tutorial (part 03),"Source: MD channel Altium search dump via parse_report; list#202; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-203,adding-net-labels,Adding Net Labels,https://www.youtube.com/watch?v=MarqodEHoGI,MarqodEHoGI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Adding Net Labels,0,,,"Source: MD channel Altium search dump via parse_report; list#203; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-204,suitable-grid-settings-altium-designer,Suitable Grid Settings-Altium Designer,https://www.youtube.com/watch?v=z12BifJBZ04,z12BifJBZ04,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Suitable Grid Settings-Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#204; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-205,07-arduino-uno-pcb-placement-and-routing-guide,07 Arduino UNO PCB Placement and Routing Guide,https://www.youtube.com/watch?v=oy3y99JuCc0,oy3y99JuCc0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 07 Arduino UNO PCB Placement and Routing Guide,0,,Numbered tutorial (part 07),"Source: MD channel Altium search dump via parse_report; list#205; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-206,designs-now-protected-by-electrical-clearance-constraint,Designs Now Protected by Electrical Clearance Constraint,https://www.youtube.com/watch?v=pL0dCzdkq-U,pL0dCzdkq-U,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Designs Now Protected by Electrical Clearance Constraint,0,,,"Source: MD channel Altium search dump via parse_report; list#206; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-207,link-footprint-with-schematic-library-altium-designer-2,Link footprint with Schematic Library - Altium Designer,https://www.youtube.com/watch?v=PBuccAJ8xjY,PBuccAJ8xjY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Link footprint with Schematic Library - Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#207; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-208,design-iot-switch-using-altium-designer,Design IOT switch using Altium Designer,https://www.youtube.com/watch?v=CfT8T629USo,CfT8T629USo,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Design IOT switch using Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#208; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-209,alternate-switching-led-circuit-using-altium-designer,Alternate Switching LED circuit using Altium Designer,https://www.youtube.com/watch?v=Fh1Bc5LYf_k,Fh1Bc5LYf_k,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Alternate Switching LED circuit using Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#209; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-210,project-history,Project History,https://www.youtube.com/watch?v=3CkMDNvNZsw,3CkMDNvNZsw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Project History,0,,,"Source: MD channel Altium search dump via parse_report; list#210; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-211,i2c-oled-display-using-altium-designher,I2C OLED Display using Altium Designher,https://www.youtube.com/watch?v=CwOTT-O4OMA,CwOTT-O4OMA,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: I2C OLED Display using Altium Designher,0,,,"Source: MD channel Altium search dump via parse_report; list#211; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-212,08-mcad-co-designer-checks-for-arduino-uno-explained,08 MCAD Co-Designer Checks for Arduino UNO Explained,https://www.youtube.com/watch?v=VvHRmc21EXg,VvHRmc21EXg,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 08 MCAD Co-Designer Checks for Arduino UNO Explained,0,,Numbered tutorial (part 08),"Source: MD channel Altium search dump via parse_report; list#212; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-213,silk-to-silk-clearance-violation-altium-designer,Silk to silk clearance violation- Altium Designer,https://www.youtube.com/watch?v=fGTBIretqTc,fGTBIretqTc,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Silk to silk clearance violation- Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#213; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-214,11-pcb-routing-and-ground-plane-design-for-reliable-boards-in-altium-develop,11| PCB Routing and Ground Plane Design for Reliable Boards in Altium Develop,https://www.youtube.com/watch?v=60VRmxI2HO4,60VRmxI2HO4,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 11| PCB Routing and Ground Plane Design for Reliable Boards in Altium Develop,0,,Altium Develop series (episode 11),"Source: MD channel Altium search dump via parse_report; list#214; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-215,4-create-esp32-pcb-footprint-library-from-scratch,4 Create ESP32 PCB Footprint Library from Scratch,https://www.youtube.com/watch?v=t6ePVpeCLxw,t6ePVpeCLxw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 4 Create ESP32 PCB Footprint Library from Scratch,0,,,"Source: MD channel Altium search dump via parse_report; list#215; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-216,review-the-design-rules-and-save-time,Review the design rules and save time,https://www.youtube.com/watch?v=Y_20F8_ptEs,Y_20F8_ptEs,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Review the design rules and save time,0,,,"Source: MD channel Altium search dump via parse_report; list#216; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-217,selecting-the-right-buck-ic-topology-altium-designer-tutorial,Selecting the Right Buck IC & Topology - Altium Designer Tutorial,https://www.youtube.com/watch?v=2Hc_xpuXvGU,2Hc_xpuXvGU,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Selecting the Right Buck IC & Topology - Altium Designer Tutorial,0,,,"Source: MD channel Altium search dump via parse_report; list#217; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
